id,substring,weight,numero
23388,river,2.0,1
23389,seguirá,2.0,1
23390,eguirá,2.0,1
23391,guirá,2.0,1
23392,uirá,2.0,1
23393,resultan,2.0,1
23394,esultan,2.0,1
23395,sultan,2.0,1
23396,ultan,2.0,1
23397,chino,2.0,1
23398,hino,2.0,1
23399,opuesto,2.0,1
23400,antem,2.0,1
23401,entrado,2.0,1
23402,óricos,2.0,1
23403,ormale,2.0,1
23404,ormales,2.0,1
23405,rmale,2.0,1
23406,rmales,2.0,1
23407,reconocido,2.0,1
23408,econocido,2.0,1
23409,pacienc,2.0,1
23410,pacienci,2.0,1
23411,paciencia,2.0,1
23412,acienc,2.0,1
23413,acienci,2.0,1
23414,aciencia,2.0,1
23415,ástico,2.0,1
23416,herenc,2.0,1
23417,herenci,2.0,1
23418,herencia,2.0,1
23419,visitan,2.0,1
23420,visitant,2.0,1
23421,visitante,2.0,1
23422,isitan,2.0,1
23423,isitant,2.0,1
23424,isitante,2.0,1
23425,sitant,2.0,1
23426,sitante,2.0,1
23427,situada,2.0,1
23428,ituada,2.0,1
23429,tuada,2.0,1
23430,resultar,2.0,1
23431,esultar,2.0,1
23432,abundant,2.0,1
23433,abundante,2.0,1
23434,bundant,2.0,1
23435,bundante,2.0,1
23436,undant,2.0,1
23437,undante,2.0,1
23438,conclui,2.0,1
23439,onclui,2.0,1
23440,ncluir,2.0,1
23441,cluir,2.0,1
23442,sencilla,2.0,1
23443,encilla,2.0,1
23444,ncilla,2.0,1
23445,cilla,2.0,1
23446,canaria,2.0,1
23447,anaria,2.0,1
23448,gené,2.0,1
23449,genét,2.0,1
23450,genéti,2.0,1
23451,genétic,2.0,1
23452,enét,2.0,1
23453,enéti,2.0,1
23454,enétic,2.0,1
23455,nét,2.0,1
23456,néti,2.0,1
23457,nétic,2.0,1
23458,rdón,2.0,1
23459,significativo,2.0,1
23460,ignificativo,2.0,1
23461,gnificativo,2.0,1
23462,nificativo,2.0,1
23463,ificativo,2.0,1
23464,ficativo,2.0,1
23465,icativo,2.0,1
23466,propiet,2.0,1
23467,propieta,2.0,1
23468,propietar,2.0,1
23469,propietari,2.0,1
23470,propietario,2.0,1
23471,ropiet,2.0,1
23472,ropieta,2.0,1
23473,ropietar,2.0,1
23474,ropietari,2.0,1
23475,ropietario,2.0,1
23476,opiet,2.0,1
23477,opieta,2.0,1
23478,opietar,2.0,1
23479,opietari,2.0,1
23480,opietario,2.0,1
23481,piet,2.0,1
23482,pieta,2.0,1
23483,pietar,2.0,1
23484,pietari,2.0,1
23485,pietario,2.0,1
23486,ietar,2.0,1
23487,ietari,2.0,1
23488,ietario,2.0,1
23489,nieg,2.0,1
23490,niega,2.0,1
23491,celebrar,2.0,1
23492,elebrar,2.0,1
23493,lebrar,2.0,1
23494,ebrar,2.0,1
23495,rdab,2.0,1
23496,rdaba,2.0,1
23497,equivalen,2.0,1
23498,equivalent,2.0,1
23499,equivalente,2.0,1
23500,quivalen,2.0,1
23501,quivalent,2.0,1
23502,quivalente,2.0,1
23503,uivalen,2.0,1
23504,uivalent,2.0,1
23505,uivalente,2.0,1
23506,ivalen,2.0,1
23507,ivalent,2.0,1
23508,ivalente,2.0,1
23509,valente,2.0,1
23510,alente,2.0,1
23511,limitac,2.0,1
23512,limitaci,2.0,1
23513,imitac,2.0,1
23514,imitaci,2.0,1
23515,mitac,2.0,1
23516,mitaci,2.0,1
23517,milag,2.0,1
23518,milagr,2.0,1
23519,milagro,2.0,1
23520,ilag,2.0,1
23521,ilagr,2.0,1
23522,ilagro,2.0,1
23523,lagr,2.0,1
23524,lagro,2.0,1
23525,agro,2.0,1
23526,educativo,2.0,1
23527,ducativo,2.0,1
23528,ucativo,2.0,1
23529,dicale,2.0,1
23530,dicales,2.0,1
23531,turist,2.0,1
23532,turista,2.0,1
23533,urist,2.0,1
23534,urista,2.0,1
23535,correcta,2.0,1
23536,orrecta,2.0,1
23537,rrecta,2.0,1
23538,rejas,2.0,1
23539,noved,2.0,1
23540,noveda,2.0,1
23541,novedad,2.0,1
23542,oved,2.0,1
23543,oveda,2.0,1
23544,ovedad,2.0,1
23545,hábito,2.0,1
23546,ábito,2.0,1
23547,bitos,2.0,1
23548,delegad,2.0,1
23549,delegado,2.0,1
23550,elegad,2.0,1
23551,elegado,2.0,1
23552,cuali,2.0,1
23553,cualid,2.0,1
23554,cualida,2.0,1
23555,cualidad,2.0,1
23556,mich,2.0,1
23557,universitario,2.0,1
23558,niversitario,2.0,1
23559,iversitario,2.0,1
23560,versitario,2.0,1
23561,ersitario,2.0,1
23562,rsitario,2.0,1
23563,sitario,2.0,1
23564,expedie,2.0,1
23565,expedien,2.0,1
23566,expedient,2.0,1
23567,expediente,2.0,1
23568,xpedie,2.0,1
23569,xpedien,2.0,1
23570,xpedient,2.0,1
23571,xpediente,2.0,1
23572,pedie,2.0,1
23573,pedien,2.0,1
23574,pedient,2.0,1
23575,pediente,2.0,1
23576,spectivas,2.0,1
23577,pectivas,2.0,1
23578,ectivas,2.0,1
23579,referencias,2.0,1
23580,eferencias,2.0,1
23581,cierra,2.0,1
23582,denominad,2.0,1
23583,enominad,2.0,1
23584,nominad,2.0,1
23585,ominado,2.0,1
23586,tías,2.0,1
23587,rapi,2.0,1
23588,gita,2.0,1
23589,acan,2.0,1
23590,sitú,2.0,1
23591,sitúa,2.0,1
23592,itú,2.0,1
23593,itúa,2.0,1
23594,conex,2.0,1
23595,conexi,2.0,1
23596,onex,2.0,1
23597,onexi,2.0,1
23598,nexi,2.0,1
23599,gub,2.0,1
23600,gube,2.0,1
23601,guber,2.0,1
23602,gubern,2.0,1
23603,guberna,2.0,1
23604,gubernam,2.0,1
23605,gubername,2.0,1
23606,gubernamen,2.0,1
23607,gubernament,2.0,1
23608,gubernamenta,2.0,1
23609,gubernamental,2.0,1
23610,uber,2.0,1
23611,ubern,2.0,1
23612,uberna,2.0,1
23613,ubernam,2.0,1
23614,ubername,2.0,1
23615,ubernamen,2.0,1
23616,ubernament,2.0,1
23617,ubernamenta,2.0,1
23618,ubernamental,2.0,1
23619,bernam,2.0,1
23620,bername,2.0,1
23621,bernamen,2.0,1
23622,bernament,2.0,1
23623,bernamenta,2.0,1
23624,bernamental,2.0,1
23625,ernam,2.0,1
23626,ername,2.0,1
23627,ernamen,2.0,1
23628,ernament,2.0,1
23629,ernamenta,2.0,1
23630,ernamental,2.0,1
23631,rnam,2.0,1
23632,rname,2.0,1
23633,rnamen,2.0,1
23634,rnament,2.0,1
23635,rnamenta,2.0,1
23636,rnamental,2.0,1
23637,namenta,2.0,1
23638,namental,2.0,1
23639,fila,2.0,1
23640,retirad,2.0,1
23641,etirad,2.0,1
23642,cirs,2.0,1
23643,cirse,2.0,1
23644,sobera,2.0,1
23645,soberan,2.0,1
23646,obera,2.0,1
23647,oberan,2.0,1
23648,beran,2.0,1
23649,basado,2.0,1
23650,chileno,2.0,1
23651,hileno,2.0,1
23652,ileno,2.0,1
23653,medite,2.0,1
23654,mediter,2.0,1
23655,mediterr,2.0,1
23656,mediterrá,2.0,1
23657,mediterrán,2.0,1
23658,mediterráne,2.0,1
23659,edite,2.0,1
23660,editer,2.0,1
23661,editerr,2.0,1
23662,editerrá,2.0,1
23663,editerrán,2.0,1
23664,editerráne,2.0,1
23665,dite,2.0,1
23666,diter,2.0,1
23667,diterr,2.0,1
23668,diterrá,2.0,1
23669,diterrán,2.0,1
23670,diterráne,2.0,1
23671,iterr,2.0,1
23672,iterrá,2.0,1
23673,iterrán,2.0,1
23674,iterráne,2.0,1
23675,terrá,2.0,1
23676,terrán,2.0,1
23677,terráne,2.0,1
23678,errá,2.0,1
23679,errán,2.0,1
23680,erráne,2.0,1
23681,rrá,2.0,1
23682,rrán,2.0,1
23683,rráne,2.0,1
23684,indis,2.0,1
23685,ndis,2.0,1
23686,dispe,2.0,1
23687,ispe,2.0,1
23688,músico,2.0,1
23689,úsico,2.0,1
23690,icialm,2.0,1
23691,icialme,2.0,1
23692,icialmen,2.0,1
23693,icialment,2.0,1
23694,icialmente,2.0,1
23695,sace,2.0,1
23696,sacer,2.0,1
23697,sacerd,2.0,1
23698,sacerdo,2.0,1
23699,sacerdot,2.0,1
23700,sacerdote,2.0,1
23701,acerd,2.0,1
23702,acerdo,2.0,1
23703,acerdot,2.0,1
23704,acerdote,2.0,1
23705,cerdot,2.0,1
23706,cerdote,2.0,1
23707,erdot,2.0,1
23708,erdote,2.0,1
23709,rdot,2.0,1
23710,rdote,2.0,1
23711,dote,2.0,1
23712,muere,2.0,1
23713,miser,2.0,1
23714,iser,2.0,1
23715,deje,2.0,1
23716,restan,2.0,1
23717,restant,2.0,1
23718,restante,2.0,1
23719,estantes,2.0,1
23720,episo,2.0,1
23721,episod,2.0,1
23722,episodi,2.0,1
23723,episodio,2.0,1
23724,pisod,2.0,1
23725,pisodi,2.0,1
23726,pisodio,2.0,1
23727,isod,2.0,1
23728,isodi,2.0,1
23729,isodio,2.0,1
23730,ayos,2.0,1
23731,seguim,2.0,1
23732,eguim,2.0,1
23733,guim,2.0,1
23734,necen,2.0,1
23735,gresó,2.0,1
23736,arquitecto,2.0,1
23737,rquitecto,2.0,1
23738,quitecto,2.0,1
23739,uitecto,2.0,1
23740,itecto,2.0,1
23741,vega,2.0,1
23742,abandonad,2.0,1
23743,bandonad,2.0,1
23744,andonad,2.0,1
23745,ndonad,2.0,1
23746,donado,2.0,1
23747,convic,2.0,1
23748,convicc,2.0,1
23749,convicci,2.0,1
23750,onvic,2.0,1
23751,onvicc,2.0,1
23752,onvicci,2.0,1
23753,nvic,2.0,1
23754,nvicc,2.0,1
23755,nvicci,2.0,1
23756,vicc,2.0,1
23757,vicci,2.0,1
23758,pasil,2.0,1
23759,pasill,2.0,1
23760,pasillo,2.0,1
23761,asill,2.0,1
23762,asillo,2.0,1
23763,sacr,2.0,1
23764,sacri,2.0,1
23765,sacrif,2.0,1
23766,sacrifi,2.0,1
23767,sacrific,2.0,1
23768,sacrifici,2.0,1
23769,sacrificio,2.0,1
23770,acri,2.0,1
23771,acrif,2.0,1
23772,acrifi,2.0,1
23773,acrific,2.0,1
23774,acrifici,2.0,1
23775,acrificio,2.0,1
23776,crif,2.0,1
23777,crifi,2.0,1
23778,crific,2.0,1
23779,crifici,2.0,1
23780,crificio,2.0,1
23781,rifici,2.0,1
23782,rificio,2.0,1
23783,adolescent,2.0,1
23784,adolescente,2.0,1
23785,dolescent,2.0,1
23786,dolescente,2.0,1
23787,olescent,2.0,1
23788,olescente,2.0,1
23789,lescent,2.0,1
23790,lescente,2.0,1
23791,escente,2.0,1
23792,scente,2.0,1
23793,regalo,2.0,1
23794,egalo,2.0,1
23795,galo,2.0,1
23796,justa,2.0,1
23797,stamente,2.0,1
23798,siga,2.0,1
23799,legios,2.0,1
23800,egios,2.0,1
23801,fresco,2.0,1
23802,resco,2.0,1
23803,nerar,2.0,1
23804,peña,2.0,1
23805,nturas,2.0,1
23806,echó,2.0,1
23807,laur,2.0,1
23808,protege,2.0,1
23809,rotege,2.0,1
23810,otege,2.0,1
23811,tege,2.0,1
23812,cinto,2.0,1
23813,decen,2.0,1
23814,administrativo,2.0,1
23815,dministrativo,2.0,1
23816,ministrativo,2.0,1
23817,inistrativo,2.0,1
23818,nistrativo,2.0,1
23819,istrativo,2.0,1
23820,strativo,2.0,1
23821,trativo,2.0,1
23822,mueb,2.0,1
23823,muebl,2.0,1
23824,mueble,2.0,1
23825,ueble,2.0,1
23826,eble,2.0,1
23827,cál,2.0,1
23828,cálc,2.0,1
23829,cálcu,2.0,1
23830,cálcul,2.0,1
23831,cálculo,2.0,1
23832,álc,2.0,1
23833,álcu,2.0,1
23834,álcul,2.0,1
23835,álculo,2.0,1
23836,lculo,2.0,1
23837,efectua,2.0,1
23838,fectua,2.0,1
23839,uimo,2.0,1
23840,uimos,2.0,1
23841,bajó,2.0,1
23842,directivo,2.0,1
23843,irectivo,2.0,1
23844,rectivo,2.0,1
23845,planteam,2.0,1
23846,planteami,2.0,1
23847,planteamie,2.0,1
23848,planteamien,2.0,1
23849,planteamient,2.0,1
23850,planteamiento,2.0,1
23851,lanteam,2.0,1
23852,lanteami,2.0,1
23853,lanteamie,2.0,1
23854,lanteamien,2.0,1
23855,lanteamient,2.0,1
23856,lanteamiento,2.0,1
23857,anteam,2.0,1
23858,anteami,2.0,1
23859,anteamie,2.0,1
23860,anteamien,2.0,1
23861,anteamient,2.0,1
23862,anteamiento,2.0,1
23863,nteam,2.0,1
23864,nteami,2.0,1
23865,nteamie,2.0,1
23866,nteamien,2.0,1
23867,nteamient,2.0,1
23868,nteamiento,2.0,1
23869,teami,2.0,1
23870,teamie,2.0,1
23871,teamien,2.0,1
23872,teamient,2.0,1
23873,teamiento,2.0,1
23874,colega,2.0,1
23875,olega,2.0,1
23876,relacionada,2.0,1
23877,elacionada,2.0,1
23878,lacionada,2.0,1
23879,acionada,2.0,1
23880,cionadas,2.0,1
23881,ionadas,2.0,1
23882,onadas,2.0,1
23883,culpab,2.0,1
23884,culpabl,2.0,1
23885,culpable,2.0,1
23886,ulpab,2.0,1
23887,ulpabl,2.0,1
23888,ulpable,2.0,1
23889,lpab,2.0,1
23890,lpabl,2.0,1
23891,lpable,2.0,1
23892,pable,2.0,1
23893,oscura,2.0,1
23894,scura,2.0,1
23895,bod,2.0,1
23896,boda,2.0,1
23897,ificó,2.0,1
23898,ficó,2.0,1
23899,quito,2.0,1
23900,gala,2.0,1
23901,agradab,2.0,1
23902,agradabl,2.0,1
23903,agradable,2.0,1
23904,gradab,2.0,1
23905,gradabl,2.0,1
23906,gradable,2.0,1
23907,radab,2.0,1
23908,radabl,2.0,1
23909,radable,2.0,1
23910,adab,2.0,1
23911,adabl,2.0,1
23912,adable,2.0,1
23913,nfie,2.0,1
23914,prevista,2.0,1
23915,rayo,2.0,1
23916,josep,2.0,1
23917,osep,2.0,1
23918,ontad,2.0,1
23919,ontado,2.0,1
23920,iminac,2.0,1
23921,iminaci,2.0,1
23922,iminació,2.0,1
23923,iminación,2.0,1
23924,seca,2.0,1
23925,ancho,2.0,1
23926,ncho,2.0,1
23927,comed,2.0,1
23928,erars,2.0,1
23929,erarse,2.0,1
23930,administrativa,2.0,1
23931,dministrativa,2.0,1
23932,ministrativa,2.0,1
23933,inistrativa,2.0,1
23934,nistrativa,2.0,1
23935,istrativa,2.0,1
23936,strativa,2.0,1
23937,trativa,2.0,1
23938,elaborad,2.0,1
23939,elaborado,2.0,1
23940,cristiano,2.0,1
23941,ristiano,2.0,1
23942,istiano,2.0,1
23943,stiano,2.0,1
23944,tiano,2.0,1
23945,carter,2.0,1
23946,respi,2.0,1
23947,respir,2.0,1
23948,respira,2.0,1
23949,espira,2.0,1
23950,nalistas,2.0,1
23951,imponer,2.0,1
23952,mponer,2.0,1
23953,aérea,2.0,1
23954,érea,2.0,1
23955,desperta,2.0,1
23956,esperta,2.0,1
23957,sperta,2.0,1
23958,perta,2.0,1
23959,afor,2.0,1
23960,discut,2.0,1
23961,discuti,2.0,1
23962,iscut,2.0,1
23963,iscuti,2.0,1
23964,scut,2.0,1
23965,scuti,2.0,1
23966,indican,2.0,1
23967,ndican,2.0,1
23968,ortali,2.0,1
23969,rtali,2.0,1
23970,marcado,2.0,1
23971,arcado,2.0,1
23972,repro,2.0,1
23973,reprod,2.0,1
23974,reprodu,2.0,1
23975,reproduc,2.0,1
23976,epro,2.0,1
23977,eprod,2.0,1
23978,eprodu,2.0,1
23979,eproduc,2.0,1
23980,sensibl,2.0,1
23981,sensible,2.0,1
23982,torios,2.0,1
23983,orios,2.0,1
23984,piden,2.0,1
23985,soporta,2.0,1
23986,oporta,2.0,1
23987,anunciad,2.0,1
23988,autoriz,2.0,1
23989,autoriza,2.0,1
23990,utoriz,2.0,1
23991,utoriza,2.0,1
23992,toriz,2.0,1
23993,toriza,2.0,1
23994,oriza,2.0,1
23995,obti,2.0,1
23996,obtie,2.0,1
23997,obtien,2.0,1
23998,obtiene,2.0,1
23999,bti,2.0,1
24000,btie,2.0,1
24001,btien,2.0,1
24002,btiene,2.0,1
24003,escaso,2.0,1
24004,scaso,2.0,1
24005,integrado,2.0,1
24006,ntegrado,2.0,1
24007,tegrado,2.0,1
24008,egrado,2.0,1
24009,énes,2.0,1
24010,probó,2.0,1
24011,robó,2.0,1
24012,obó,2.0,1
24013,cotid,2.0,1
24014,cotidi,2.0,1
24015,cotidia,2.0,1
24016,cotidian,2.0,1
24017,otid,2.0,1
24018,otidi,2.0,1
24019,otidia,2.0,1
24020,otidian,2.0,1
24021,tidi,2.0,1
24022,tidia,2.0,1
24023,tidian,2.0,1
24024,idian,2.0,1
24025,interesado,2.0,1
24026,nteresado,2.0,1
24027,teresado,2.0,1
24028,eresado,2.0,1
24029,sorprende,2.0,1
24030,orprende,2.0,1
24031,rprende,2.0,1
24032,endent,2.0,1
24033,endente,2.0,1
24034,clarar,2.0,1
24035,larar,2.0,1
24036,sicam,2.0,1
24037,sicame,2.0,1
24038,sicamen,2.0,1
24039,sicament,2.0,1
24040,sicamente,2.0,1
24041,casado,2.0,1
24042,mesas,2.0,1
24043,simu,2.0,1
24044,simul,2.0,1
24045,táne,2.0,1
24046,tánea,2.0,1
24047,neam,2.0,1
24048,variac,2.0,1
24049,variaci,2.0,1
24050,ariac,2.0,1
24051,ariaci,2.0,1
24052,riac,2.0,1
24053,riaci,2.0,1
24054,rara,2.0,1
24055,ecepc,2.0,1
24056,ecepci,2.0,1
24057,ecepció,2.0,1
24058,ecepción,2.0,1
24059,mecá,2.0,1
24060,mecán,2.0,1
24061,mecáni,2.0,1
24062,mecánic,2.0,1
24063,ecá,2.0,1
24064,ecán,2.0,1
24065,ecáni,2.0,1
24066,ecánic,2.0,1
24067,cáni,2.0,1
24068,cánic,2.0,1
24069,mencionado,2.0,1
24070,encionado,2.0,1
24071,ncionado,2.0,1
24072,ceme,2.0,1
24073,cemen,2.0,1
24074,cement,2.0,1
24075,enses,2.0,1
24076,nses,2.0,1
24077,brasile,2.0,1
24078,brasileñ,2.0,1
24079,rasile,2.0,1
24080,rasileñ,2.0,1
24081,asile,2.0,1
24082,asileñ,2.0,1
24083,sileñ,2.0,1
24084,deportiva,2.0,1
24085,eportiva,2.0,1
24086,portiva,2.0,1
24087,ortiva,2.0,1
24088,rtiva,2.0,1
24089,habilid,2.0,1
24090,habilida,2.0,1
24091,habilidad,2.0,1
24092,cerv,2.0,1
24093,biertas,2.0,1
24094,apunta,2.0,1
24095,fallo,2.0,1
24096,leyen,2.0,1
24097,leyend,2.0,1
24098,primo,2.0,1
24099,refug,2.0,1
24100,refugi,2.0,1
24101,efug,2.0,1
24102,efugi,2.0,1
24103,fugi,2.0,1
24104,rmand,2.0,1
24105,rmando,2.0,1
24106,herra,2.0,1
24107,herram,2.0,1
24108,herrami,2.0,1
24109,herramie,2.0,1
24110,herramien,2.0,1
24111,herramient,2.0,1
24112,herramienta,2.0,1
24113,erram,2.0,1
24114,errami,2.0,1
24115,erramie,2.0,1
24116,erramien,2.0,1
24117,erramient,2.0,1
24118,erramienta,2.0,1
24119,rram,2.0,1
24120,rrami,2.0,1
24121,rramie,2.0,1
24122,rramien,2.0,1
24123,rramient,2.0,1
24124,rramienta,2.0,1
24125,ramienta,2.0,1
24126,amienta,2.0,1
24127,judí,2.0,1
24128,judío,2.0,1
24129,udí,2.0,1
24130,udío,2.0,1
24131,dío,2.0,1
24132,vilizació,2.0,1
24133,vilización,2.0,1
24134,colaborad,2.0,1
24135,colaborado,2.0,1
24136,colaborador,2.0,1
24137,olaborad,2.0,1
24138,olaborado,2.0,1
24139,olaborador,2.0,1
24140,laborador,2.0,1
24141,aborador,2.0,1
24142,borador,2.0,1
24143,orador,2.0,1
24144,fuga,2.0,1
24145,literario,2.0,1
24146,iterario,2.0,1
24147,terario,2.0,1
24148,móvile,2.0,1
24149,móviles,2.0,1
24150,óvile,2.0,1
24151,óviles,2.0,1
24152,sometido,2.0,1
24153,olit,2.0,1
24154,olita,2.0,1
24155,fantasí,2.0,1
24156,fantasía,2.0,1
24157,antasí,2.0,1
24158,antasía,2.0,1
24159,ntasí,2.0,1
24160,ntasía,2.0,1
24161,tasí,2.0,1
24162,tasía,2.0,1
24163,asía,2.0,1
24164,estrecha,2.0,1
24165,strecha,2.0,1
24166,trecha,2.0,1
24167,ituale,2.0,1
24168,ituales,2.0,1
24169,dominic,2.0,1
24170,dominica,2.0,1
24171,dominican,2.0,1
24172,ominic,2.0,1
24173,ominica,2.0,1
24174,ominican,2.0,1
24175,minic,2.0,1
24176,minica,2.0,1
24177,minican,2.0,1
24178,inica,2.0,1
24179,inican,2.0,1
24180,nican,2.0,1
24181,faltab,2.0,1
24182,faltaba,2.0,1
24183,altab,2.0,1
24184,altaba,2.0,1
24185,atractivo,2.0,1
24186,tractivo,2.0,1
24187,ractivo,2.0,1
24188,insiste,2.0,1
24189,ngele,2.0,1
24190,ngeles,2.0,1
24191,gele,2.0,1
24192,geles,2.0,1
24193,revé,2.0,1
24194,evé,2.0,1
24195,docent,2.0,1
24196,docente,2.0,1
24197,ocentes,2.0,1
24198,construid,2.0,1
24199,onstruid,2.0,1
24200,nstruid,2.0,1
24201,struido,2.0,1
24202,truido,2.0,1
24203,herre,2.0,1
24204,herrer,2.0,1
24205,rtez,2.0,1
24206,rteza,2.0,1
24207,zará,2.0,1
24208,dirigir,2.0,1
24209,irigir,2.0,1
24210,rigir,2.0,1
24211,pací,2.0,1
24212,pacíf,2.0,1
24213,pacífi,2.0,1
24214,pacífic,2.0,1
24215,acíf,2.0,1
24216,acífi,2.0,1
24217,acífic,2.0,1
24218,ilega,2.0,1
24219,ilegal,2.0,1
24220,burgo,2.0,1
24221,urgo,2.0,1
24222,ezad,2.0,1
24223,cercana,2.0,1
24224,ercana,2.0,1
24225,rcana,2.0,1
24226,sentars,2.0,1
24227,sentarse,2.0,1
24228,ormativa,2.0,1
24229,rmativa,2.0,1
24230,mativa,2.0,1
24231,absu,2.0,1
24232,absur,2.0,1
24233,absurd,2.0,1
24234,bsu,2.0,1
24235,bsur,2.0,1
24236,bsurd,2.0,1
24237,surd,2.0,1
24238,urd,2.0,1
24239,futura,2.0,1
24240,utura,2.0,1
24241,aclara,2.0,1
24242,extranjera,2.0,1
24243,xtranjera,2.0,1
24244,tranjera,2.0,1
24245,ranjera,2.0,1
24246,anjera,2.0,1
24247,njera,2.0,1
24248,tecnológico,2.0,1
24249,ecnológico,2.0,1
24250,cnológico,2.0,1
24251,nológico,2.0,1
24252,cintu,2.0,1
24253,cintur,2.0,1
24254,páj,2.0,1
24255,pája,2.0,1
24256,pájar,2.0,1
24257,pájaro,2.0,1
24258,áj,2.0,1
24259,ája,2.0,1
24260,ájar,2.0,1
24261,ájaro,2.0,1
24262,ásicas,2.0,1
24263,vegetal,2.0,1
24264,egetal,2.0,1
24265,getal,2.0,1
24266,etale,2.0,1
24267,etales,2.0,1
24268,viar,2.0,1
24269,vand,2.0,1
24270,vando,2.0,1
24271,hér,2.0,1
24272,héro,2.0,1
24273,héroe,2.0,1
24274,éro,2.0,1
24275,éroe,2.0,1
24276,celebrad,2.0,1
24277,elebrad,2.0,1
24278,lebrad,2.0,1
24279,ebrad,2.0,1
24280,criminal,2.0,1
24281,riminal,2.0,1
24282,iminal,2.0,1
24283,almas,2.0,1
24284,lmas,2.0,1
24285,contribui,2.0,1
24286,ontribui,2.0,1
24287,ntribui,2.0,1
24288,tribui,2.0,1
24289,ribui,2.0,1
24290,ibui,2.0,1
24291,bui,2.0,1
24292,llav,2.0,1
24293,llave,2.0,1
24294,cancil,2.0,1
24295,cancill,2.0,1
24296,cancille,2.0,1
24297,canciller,2.0,1
24298,ancil,2.0,1
24299,ancill,2.0,1
24300,ancille,2.0,1
24301,anciller,2.0,1
24302,nciller,2.0,1
24303,ciller,2.0,1
24304,ajeno,2.0,1
24305,jeno,2.0,1
24306,incen,2.0,1
24307,incend,2.0,1
24308,incendi,2.0,1
24309,incendio,2.0,1
24310,ncendio,2.0,1
24311,cendio,2.0,1
24312,endio,2.0,1
24313,poderoso,2.0,1
24314,oderoso,2.0,1
24315,deroso,2.0,1
24316,ango,2.0,1
24317,dispuesta,2.0,1
24318,ispuesta,2.0,1
24319,superv,2.0,1
24320,supervi,2.0,1
24321,uperv,2.0,1
24322,upervi,2.0,1
24323,perv,2.0,1
24324,pervi,2.0,1
24325,ternas,2.0,1
24326,elevada,2.0,1
24327,oyó,2.0,1
24328,raciona,2.0,1
24329,racional,2.0,1
24330,rveni,2.0,1
24331,rvenir,2.0,1
24332,ascens,2.0,1
24333,ascenso,2.0,1
24334,asistent,2.0,1
24335,asistente,2.0,1
24336,stes,2.0,1
24337,electrónico,2.0,1
24338,lectrónico,2.0,1
24339,ectrónico,2.0,1
24340,ctrónico,2.0,1
24341,trónico,2.0,1
24342,rónico,2.0,1
24343,ónico,2.0,1
24344,capitali,2.0,1
24345,capitalis,2.0,1
24346,apitali,2.0,1
24347,apitalis,2.0,1
24348,pitali,2.0,1
24349,pitalis,2.0,1
24350,italis,2.0,1
24351,talis,2.0,1
24352,beso,2.0,1
24353,almu,2.0,1
24354,lmu,2.0,1
24355,considerada,2.0,1
24356,onsiderada,2.0,1
24357,nsiderada,2.0,1
24358,siderada,2.0,1
24359,iderada,2.0,1
24360,inquietu,2.0,1
24361,inquietud,2.0,1
24362,nquietu,2.0,1
24363,nquietud,2.0,1
24364,quietu,2.0,1
24365,quietud,2.0,1
24366,uietu,2.0,1
24367,uietud,2.0,1
24368,ietu,2.0,1
24369,ietud,2.0,1
24370,etud,2.0,1
24371,defec,2.0,1
24372,defect,2.0,1
24373,defecto,2.0,1
24374,laborar,2.0,1
24375,aborar,2.0,1
24376,borar,2.0,1
24377,fome,2.0,1
24378,fomen,2.0,1
24379,foment,2.0,1
24380,timid,2.0,1
24381,timida,2.0,1
24382,timidad,2.0,1
24383,entaro,2.0,1
24384,entaron,2.0,1
24385,ntaro,2.0,1
24386,ntaron,2.0,1
24387,olía,2.0,1
24388,minera,2.0,1
24389,mineral,2.0,1
24390,ineral,2.0,1
24391,aceptad,2.0,1
24392,ceptad,2.0,1
24393,eptad,2.0,1
24394,ptado,2.0,1
24395,raso,2.0,1
24396,compleja,2.0,1
24397,ompleja,2.0,1
24398,mpleja,2.0,1
24399,pleja,2.0,1
24400,académico,2.0,1
24401,cadémico,2.0,1
24402,adémico,2.0,1
24403,démico,2.0,1
24404,avida,2.0,1
24405,avidad,2.0,1
24406,holan,2.0,1
24407,holand,2.0,1
24408,oland,2.0,1
24409,landa,2.0,1
24410,pecad,2.0,1
24411,pecado,2.0,1
24412,ecado,2.0,1
24413,serr,2.0,1
24414,serra,2.0,1
24415,erran,2.0,1
24416,monet,2.0,1
24417,moneta,2.0,1
24418,monetar,2.0,1
24419,monetari,2.0,1
24420,onetar,2.0,1
24421,onetari,2.0,1
24422,netar,2.0,1
24423,netari,2.0,1
24424,etaria,2.0,1
24425,gues,2.0,1
24426,semil,2.0,1
24427,semill,2.0,1
24428,semilla,2.0,1
24429,emill,2.0,1
24430,emilla,2.0,1
24431,millas,2.0,1
24432,comercian,2.0,1
24433,comerciant,2.0,1
24434,comerciante,2.0,1
24435,omercian,2.0,1
24436,omerciant,2.0,1
24437,omerciante,2.0,1
24438,mercian,2.0,1
24439,merciant,2.0,1
24440,merciante,2.0,1
24441,ercian,2.0,1
24442,erciant,2.0,1
24443,erciante,2.0,1
24444,rcian,2.0,1
24445,rciant,2.0,1
24446,rciante,2.0,1
24447,ciant,2.0,1
24448,ciante,2.0,1
24449,regar,2.0,1
24450,recibie,2.0,1
24451,ecibie,2.0,1
24452,cibie,2.0,1
24453,vencer,2.0,1
24454,tarif,2.0,1
